event-id,visible,timestamp,location-long,location-lat,locality,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
36178094534,TRUE,12:21.0,129.7569,-1.2574,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094535,TRUE,14:00.0,129.6354,-1.2253,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094536,TRUE,02:09.0,129.6565,-1.2137,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094537,TRUE,54:37.0,129.6542,-1.2118,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094538,TRUE,14:45.0,129.7157,-1.1534,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094539,TRUE,21:05.0,129.6535,-1.1995,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094540,TRUE,14:29.0,129.4175,-1.1538,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094541,TRUE,59:52.0,129.417,-1.154,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094542,TRUE,29:22.0,129.6527,-1.2403,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094543,TRUE,51:37.0,129.6544,-1.2267,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094544,TRUE,57:24.0,129.6534,-1.2279,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094545,TRUE,03:15.0,129.6545,-1.2368,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094546,TRUE,15:21.0,129.6544,-1.2324,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094547,TRUE,15:32.0,129.6544,-1.2327,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094548,TRUE,27:08.0,129.6537,-1.2322,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094549,TRUE,30:18.0,129.6563,-1.2295,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094550,TRUE,15:23.0,129.6731,-1.2473,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094551,TRUE,06:32.0,129.6739,-1.2473,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094552,TRUE,36:46.0,129.6813,-1.275,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094553,TRUE,50:34.0,129.6743,-1.2462,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094554,TRUE,57:08.0,129.6536,-1.2363,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094555,TRUE,03:33.0,129.6511,-1.2374,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094556,TRUE,03:09.0,129.6534,-1.2362,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094557,TRUE,57:20.0,129.6779,-1.2509,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094558,TRUE,57:32.0,129.3917,-1.1606,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094559,TRUE,00:00.0,129.432,-1.199,Raja Ampat,gps,Mobula,226830,226830,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094560,TRUE,57:00.0,119.5983,-8.5456,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094561,TRUE,02:48.0,119.6471,-8.4479,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094562,TRUE,33:55.0,119.5589,-8.7294,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094563,TRUE,17:20.0,119.5489,-8.6378,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094564,TRUE,24:09.0,119.5369,-8.7086,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094565,TRUE,15:20.0,119.5071,-8.6769,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094566,TRUE,27:08.0,119.6121,-8.5348,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094567,TRUE,30:20.0,119.5965,-8.5328,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094568,TRUE,48:04.0,119.5931,-8.5314,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094569,TRUE,08:49.0,119.587,-8.5527,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094570,TRUE,53:04.0,119.6195,-8.5328,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094571,TRUE,03:17.0,119.6103,-8.4958,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094572,TRUE,12:08.0,119.5928,-8.5364,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094573,TRUE,49:16.0,119.607,-8.5211,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094574,TRUE,43:53.0,119.6219,-8.538,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094575,TRUE,05:33.0,119.5971,-8.5344,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094576,TRUE,57:13.0,119.6266,-8.5571,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094577,TRUE,05:04.0,119.6285,-8.5639,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094578,TRUE,12:31.0,119.6336,-8.5605,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094579,TRUE,11:11.0,119.6324,-8.5659,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094580,TRUE,18:32.0,119.6353,-8.5628,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094581,TRUE,00:21.0,119.77,-8.7059,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094582,TRUE,08:03.0,119.7689,-8.7117,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094583,TRUE,09:23.0,119.7676,-8.7132,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094584,TRUE,08:27.0,119.7082,-8.7147,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094585,TRUE,17:32.0,119.7104,-8.7161,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094586,TRUE,37:29.0,119.7084,-8.7138,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094587,TRUE,23:11.0,119.7004,-8.7148,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094588,TRUE,07:10.0,119.6974,-8.716,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094589,TRUE,04:08.0,119.7698,-8.7483,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094590,TRUE,45:59.0,119.7491,-8.7437,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094591,TRUE,14:44.0,119.745,-8.7279,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094592,TRUE,19:22.0,119.7512,-8.7284,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094593,TRUE,56:14.0,119.7327,-8.7313,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094594,TRUE,56:52.0,119.7302,-8.7372,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094595,TRUE,01:37.0,119.7275,-8.7367,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094596,TRUE,10:41.0,119.7273,-8.7408,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094597,TRUE,36:00.0,119.791,-8.7561,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094598,TRUE,30:50.0,119.7211,-8.7139,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094599,TRUE,07:53.0,119.7199,-8.7224,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094600,TRUE,52:15.0,119.72,-8.7183,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094601,TRUE,01:43.0,119.7156,-8.7228,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094602,TRUE,14:44.0,119.7166,-8.7223,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094603,TRUE,06:32.0,119.7352,-8.7197,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094604,TRUE,08:07.0,119.7091,-8.7013,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094605,TRUE,26:55.0,119.7101,-8.6986,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094606,TRUE,28:13.0,119.7334,-8.7159,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094607,TRUE,40:35.0,119.7368,-8.7386,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094608,TRUE,52:01.0,119.7377,-8.733,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094609,TRUE,30:05.0,119.7465,-8.7169,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094610,TRUE,30:42.0,119.7513,-8.7043,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094611,TRUE,39:24.0,119.7557,-8.7086,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094612,TRUE,30:28.0,119.764,-8.6998,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094613,TRUE,08:26.0,119.7423,-8.7021,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094614,TRUE,27:33.0,119.7176,-8.699,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094615,TRUE,04:46.0,119.7248,-8.7139,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094616,TRUE,56:16.0,119.7217,-8.7051,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094617,TRUE,04:42.0,119.7672,-8.4738,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094618,TRUE,14:45.0,119.6987,-8.5314,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094619,TRUE,58:11.0,119.7903,-8.4964,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094620,TRUE,36:24.0,119.7893,-8.4988,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094621,TRUE,51:56.0,119.7922,-8.4961,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094622,TRUE,52:35.0,119.7849,-8.4981,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094623,TRUE,52:10.0,119.7936,-8.498,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094624,TRUE,24:57.0,119.804,-8.6448,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094625,TRUE,38:29.0,119.7817,-8.7449,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094626,TRUE,43:10.0,119.7173,-8.6994,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094627,TRUE,43:48.0,119.7193,-8.6971,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094628,TRUE,43:28.0,119.7204,-8.698,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094629,TRUE,44:46.0,119.7187,-8.6973,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094630,TRUE,44:29.0,119.718,-8.6971,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094631,TRUE,31:44.0,119.7727,-8.7365,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094632,TRUE,40:54.0,119.7173,-8.7033,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094633,TRUE,50:42.0,119.721,-8.7025,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094634,TRUE,56:40.0,119.7226,-8.7034,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094635,TRUE,33:57.0,119.7722,-8.7306,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094636,TRUE,11:47.0,119.723,-8.7151,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094637,TRUE,11:36.0,119.7183,-8.6991,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094638,TRUE,13:02.0,119.7185,-8.7006,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094639,TRUE,13:29.0,119.7118,-8.6982,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094640,TRUE,13:34.0,119.7116,-8.6947,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094641,TRUE,35:28.0,119.7346,-8.7201,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094642,TRUE,00:06.0,119.7498,-8.6978,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094643,TRUE,10:15.0,119.7476,-8.701,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094644,TRUE,10:18.0,119.7485,-8.6994,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094645,TRUE,10:12.0,119.7408,-8.7008,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094646,TRUE,13:11.0,119.7419,-8.7052,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094647,TRUE,16:17.0,119.7359,-8.7063,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094648,TRUE,19:25.0,119.7278,-8.705,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094649,TRUE,19:11.0,119.7195,-8.6973,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094650,TRUE,22:30.0,119.7115,-8.6993,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094651,TRUE,23:23.0,119.7084,-8.7017,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094652,TRUE,42:57.0,119.7418,-8.7091,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094653,TRUE,14:14.0,119.7315,-8.7049,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094654,TRUE,31:13.0,119.7073,-8.7048,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094655,TRUE,48:20.0,119.7074,-8.7076,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094656,TRUE,44:52.0,119.7209,-8.7007,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094657,TRUE,46:30.0,119.7191,-8.7013,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094658,TRUE,46:13.0,119.7181,-8.6955,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094659,TRUE,48:21.0,119.7193,-8.6937,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094660,TRUE,59:04.0,119.7687,-8.7357,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094661,TRUE,55:28.0,119.7215,-8.7009,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094662,TRUE,19:48.0,119.7152,-8.6994,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094663,TRUE,28:46.0,119.7392,-8.7006,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094664,TRUE,50:09.0,119.7227,-8.702,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094665,TRUE,56:09.0,119.7104,-8.7012,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094666,TRUE,59:47.0,119.7133,-8.696,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094667,TRUE,23:34.0,119.6977,-8.7159,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094668,TRUE,24:16.0,119.6944,-8.7177,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094669,TRUE,25:50.0,119.6974,-8.7156,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094670,TRUE,51:41.0,119.7981,-8.7722,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094671,TRUE,06:31.0,119.7254,-8.7128,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094672,TRUE,40:20.0,119.7034,-8.7132,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094673,TRUE,52:04.0,119.7084,-8.6991,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094674,TRUE,40:47.0,119.6943,-8.72,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094675,TRUE,46:27.0,119.6948,-8.7197,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094676,TRUE,57:19.0,119.6942,-8.7201,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094677,TRUE,22:57.0,119.6929,-8.7247,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094678,TRUE,27:24.0,119.6942,-8.7242,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094679,TRUE,37:59.0,119.698,-8.7197,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094680,TRUE,48:33.0,119.6973,-8.716,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094681,TRUE,45:40.0,119.696,-8.7188,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094682,TRUE,45:50.0,119.6941,-8.7221,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094683,TRUE,21:31.0,119.6968,-8.7203,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094684,TRUE,34:35.0,119.6967,-8.7202,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094685,TRUE,52:29.0,119.5336,-8.6952,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094686,TRUE,43:28.0,119.5474,-8.7084,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094687,TRUE,32:33.0,119.6241,-8.6553,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094688,TRUE,55:57.0,119.6038,-8.686,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094689,TRUE,21:48.0,119.5955,-8.6674,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094690,TRUE,16:20.0,119.6069,-8.6338,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094691,TRUE,58:13.0,119.6987,-8.5312,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094692,TRUE,59:39.0,119.6967,-8.6099,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094693,TRUE,21:45.0,119.7379,-8.7071,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094694,TRUE,24:18.0,119.7515,-8.7123,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094695,TRUE,29:28.0,119.7521,-8.6984,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094696,TRUE,29:15.0,119.7555,-8.705,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094697,TRUE,57:43.0,119.8038,-8.6121,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094698,TRUE,42:33.0,119.635,-8.5628,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094699,TRUE,20:12.0,119.7359,-8.7128,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094700,TRUE,27:18.0,119.7387,-8.7266,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094701,TRUE,20:14.0,119.7268,-8.7207,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094702,TRUE,52:29.0,119.7237,-8.7093,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094703,TRUE,52:14.0,119.7164,-8.7123,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094704,TRUE,17:39.0,119.7193,-8.7112,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094705,TRUE,07:56.0,119.7353,-8.7063,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094706,TRUE,09:13.0,119.72,-8.7009,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094707,TRUE,44:18.0,119.7294,-8.7328,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094708,TRUE,32:54.0,119.7376,-8.7053,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094709,TRUE,12:51.0,119.7462,-8.7093,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094710,TRUE,14:09.0,119.7406,-8.7049,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094711,TRUE,16:26.0,119.7372,-8.7025,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094712,TRUE,52:25.0,119.7284,-8.7096,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094713,TRUE,30:46.0,119.7405,-8.705,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094714,TRUE,36:39.0,119.7409,-8.7013,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094715,TRUE,49:37.0,119.7396,-8.7255,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094716,TRUE,55:17.0,119.73,-8.7096,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094717,TRUE,57:44.0,119.6977,-8.7156,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094718,TRUE,17:21.0,119.7069,-8.7042,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094719,TRUE,50:48.0,119.7282,-8.7108,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094720,TRUE,21:16.0,119.7093,-8.701,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094721,TRUE,28:58.0,119.7117,-8.7013,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094722,TRUE,07:48.0,119.7091,-8.7031,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094723,TRUE,02:48.0,119.7074,-8.7003,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094724,TRUE,00:52.0,119.7065,-8.7047,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094725,TRUE,00:00.0,119.763,-8.683,Komodo,gps,Mobula,140913,140913,Reef manta ray (Mobula alfredi) home range in Indonesia
36178094726,TRUE,18:00.0,119.5983,-8.5456,Komodo,gps,Mobula,140914,140914,Reef manta ray (Mobula alfredi) home range in Indonesia
